loan_id,status,dependants,loan_usage
322f630752,paid,0,Otros
4e885254f7,paid,1,Inversion
4f641da999,paid,1,Inversion
6b3d3299e1,paid,0,Personal
75fb916cc7,paid,1,Educacion
8da612b9ec,paid,0,Otros
b2de10e4ad,paid,1,Educacion
dd070bfc9c,paid,0,Inversion
06a7f031c5,paid,1,Educacion
0b9c13fc29,paid,1,Educacion
0e0d106c23,paid,0,Educacion
11a08eb1cd,paid,0,Otros
24e554982a,loan,3,Personal
2921a4c9e4,paid,0,Inversion
3075729ce8,paid,0,Personal
4cdab1afb4,paid,2,Educacion
8e83d10df7,paid,2,Educacion
93189b4c5c,paid,2,Inversion
a222ddb9f0,paid,0,Otros
a7b676efa4,paid,0,Inversion
c6c1ec92a1,paid,0,Otros
d34f0c2a20,paid,0,Educacion
d5add2dbf0,paid,0,Inversion
da95644f4f,paid,1,Personal
dcfc4f8848,loan,1,Personal
05b7146a1c,paid,3,Personal
06035c0ae7,paid,0,Personal
757226228,paid,3,Educacion
12af661464,paid,0,Educacion
264aa30d73,paid,3,Educacion
2ec2286311,paid,1,Otros
53234aa9d3,loan,0,Otros
54db255297,loan,3,Otros
5d6698e9bf,paid,1,Otros
68c5efbff4,paid,1,Inversion
723667e45f,paid,2,Inversion
7b33f4b854,loan,2,Personal
913afd3215,paid,3,Educacion
94ede7267d,paid,0,Otros
a113925220,paid,1,Educacion
b34c1a890f,paid,0,Inversion
c4df651cce,paid,0,Otros
c9cdfa3ff9,paid,3,Educacion
d25db8ede3,paid,1,Educacion
15689966f9,paid,0,Educacion
427b88f590,paid,3,Inversion
42990bdcef,paid,0,Otros
762529cbd7,paid,0,Otros
7ab33275ca,paid,0,Inversion
7c9a5a5265,paid,0,Personal
987a2a33ef,paid,0,Otros
f2be0f4c50,loan,1,Inversion
12ab482dcb,paid,0,Otros
42c520725c,loan,0,Personal
5.81E+34,paid,0,Otros
653958723,paid,0,Educacion
1d6f9cc27d,paid,0,Otros
326613b610,paid,1,Otros
8512611f96,paid,1,Educacion
9448228c24,paid,3,Inversion
a30e79cf7f,paid,1,Inversion
a5adb02e54,paid,1,Inversion
a86738cf60,paid,1,Inversion
ba5cbffe2e,paid,1,Inversion
bdb8af5e15,paid,2,Educacion
f1e32dd06d,paid,1,Inversion
518246ec33,paid,1,Educacion
6e20f0f4ac,paid,0,Otros
777105ef30,paid,1,Inversion
69c694a2a9,paid,1,Educacion
51437be1ad,paid,0,Personal
a3018a6702,paid,0,Otros
93f1967fd1,paid,1,Educacion
00d157f1a6,paid,2,Educacion
94e095f2db,loan,0,Otros
da82ff3493,loan,0,Educacion
1d82ff9fa6,paid,1,Inversion
5b47a3be50,loan,0,Otros
d6a0dfa6db,loan,2,Personal
dfac948848,paid,0,Inversion
16f8a4c4cf,loan,0,Educacion
1b285a4c4d,paid,0,Personal
1c962967b4,paid,3,Educacion
1ec036a85c,paid,2,Educacion
29052a8edb,paid,0,Personal
576f659057,loan,0,Educacion
61b6dc4f69,paid,0,Educacion
629244e8e5,paid,2,Inversion
635319d0a0,paid,0,Inversion
65c6dc91c5,paid,1,Personal
696c5dc6e6,loan,0,Inversion
707e38cc99,paid,0,Educacion
aabedf5a16,loan,0,Inversion
ac5ee65390,paid,1,Personal
b458385891,paid,0,Educacion
da2ea105f3,paid,0,Educacion
e143b0a221,paid,0,Educacion
e8dbf3e5a2,loan,0,Inversion
ec5ec0dfb8,paid,0,Otros
f5e2a4247e,paid,1,Personal
f943554e44,loan,0,Personal
fefb1f3309,paid,1,Otros
05efb267aa,paid,1,Inversion
18c3748feb,paid,1,Inversion
35ee32448d,paid,1,Educacion
40f9c72246,paid,2,Inversion
46cce976ac,paid,1,Inversion
6679971337,paid,0,Personal
765886d92a,paid,2,Personal
829a27dbd4,paid,1,Otros
8ac7bae3e4,paid,0,Personal
8eb1ef8a22,paid,1,Educacion
907fc17fbb,paid,0,Educacion
94baea692b,loan,2,Otros
a5a02ba9c6,paid,2,Educacion
b36369e32a,paid,2,Inversion
b55a42589c,paid,3,Personal
c3d3a84274,paid,0,Inversion
c71394c912,paid,3,Educacion
e5877140d3,paid,0,Educacion
f6a5f6e716,paid,3,Educacion
f913a7e336,paid,1,Personal
07a465ad5d,paid,1,Otros
08720da74a,paid,0,Educacion
094b5754c2,paid,2,Inversion
1aa8aeb7bc,paid,1,Personal
1edc881bf7,paid,3,Otros
280fb7f59a,paid,0,Inversion
2c568bd907,paid,2,Otros
397fa606fa,paid,3,Inversion
5c71dec256,paid,0,Inversion
6fa7da6f31,paid,1,Personal
774c7500b2,paid,0,Educacion
7f2ec4b1d6,paid,2,Otros
815b4b4748,paid,1,Personal
85e965351c,paid,0,Educacion
98d49f0f5e,paid,1,Inversion
9b4e4ec62a,loan,1,Educacion
a4822524fb,paid,1,Otros
a59525cc5d,paid,0,Educacion
a9bfb7fdd9,paid,0,Educacion
bd1e603aee,paid,0,Educacion
be02220a87,paid,1,Educacion
bfef914b12,paid,0,Educacion
e43ae978b0,paid,3,Personal
f4fd96f37d,paid,2,Educacion
f899cfb8d0,paid,0,Otros
fd7dd1d4ed,paid,3,Inversion
03075d96f1,paid,0,Educacion
08f29ab299,paid,0,Personal
412c80f1d2,paid,1,Inversion
414550e587,paid,0,Inversion
5ad038f13f,paid,0,Inversion
6a8de06f29,paid,2,Personal
707d9efbca,paid,0,Otros
7de6d4b893,paid,0,Educacion
862e177432,paid,1,Educacion
a04863a716,paid,1,Educacion
cacc00d80e,paid,1,Educacion
e02fe3c657,paid,0,Educacion
e037a1c90e,paid,0,Personal
e3fea780ef,paid,3,Personal
fd841a1b01,paid,0,Otros
ff4ec0d711,paid,1,Educacion
fffd3a1689,paid,3,Otros
0257a58259,paid,0,Otros
0ac4ab5ec5,loan,1,Educacion
2a00549709,paid,1,Personal
2b3957a923,paid,0,Otros
2de5e8fb60,paid,0,Educacion
41c058bb7c,paid,1,Inversion
4381bef721,loan,0,Otros
7884102aa5,paid,1,Educacion
8763fecd78,paid,1,Inversion
99308f97d6,paid,0,Otros
9f48ab5084,loan,0,Otros
a439adcd61,paid,0,Educacion
a54d1b58ae,paid,3,Inversion
a6443095b8,paid,1,Inversion
d38c9d5f3b,paid,1,Inversion
e0fd2f3e72,loan,0,Inversion
ed33798796,paid,0,Personal
ede6f161d6,paid,3,Educacion
f5f63a6908,paid,0,Educacion
12e922d2e9,paid,0,Inversion
1d93262fd9,paid,2,Educacion
2a0c29b2e4,paid,0,Educacion
560c5532aa,paid,0,Personal
5839eeb7ef,paid,1,Otros
58c9df2056,paid,0,Inversion
6c90ba998f,paid,3,Personal
710beffcd7,paid,0,Educacion
7daacc86ac,paid,0,Educacion
93a60c72c4,paid,0,Inversion
955798ae5b,paid,0,Inversion
ac5cf852ad,paid,0,Inversion
ad73f523b7,paid,1,Otros
b28b278aff,paid,0,Educacion
c2ba93c3c5,paid,2,Personal
e55a9c6b1b,paid,0,Inversion
f826872a0f,paid,3,Personal
0526ccad07,paid,1,Educacion
40168ce8df,paid,0,Educacion
5540140fed,paid,0,Inversion
5c9f1b304c,paid,0,Otros
69231a2e1c,paid,2,Inversion
6c675326a6,paid,0,Otros
6ffe7496b5,loan,0,Otros
729802910e,paid,0,Otros
8.01E+77,loan,1,Otros
856e31a7af,paid,3,Educacion
92e81a12f3,loan,0,Educacion
9e281a54b6,paid,0,Educacion
a100b5b232,loan,2,Otros
b2be65687d,paid,0,Otros
b4e1be697d,paid,0,Inversion
c2f3025c89,paid,0,Inversion
dfa049313c,paid,1,Educacion
e59f2562d2,paid,0,Otros
f41bc9cdfb,paid,3,Inversion
f8e8f8e8ca,paid,0,Educacion
fbebe590c9,paid,0,Educacion
0af13cd980,paid,0,Inversion
193459a70d,paid,0,Otros
1b5c406020,paid,2,Educacion
20d54d68c8,paid,0,Educacion
2efe298b33,paid,0,Personal
3803505d78,paid,0,Otros
6f328aef34,paid,0,Inversion
713ddd7000,paid,0,Inversion
7600a79081,paid,1,Otros
8b5827d446,paid,3,Otros
a20ef7becc,paid,1,Personal
aa52a04fda,paid,3,Personal
ad8a66d8fb,paid,0,Inversion
b44960c89c,paid,1,Educacion
c3cd446d4f,paid,0,Personal
ca24695a05,paid,3,Personal
ce19002f9b,loan,1,Educacion
d14dc77e6f,paid,0,Otros
e1541fb785,paid,2,Inversion
f4dad436b7,paid,1,Personal
f99908439a,loan,0,Educacion
fd4c437c5f,paid,3,Personal
0059086d24,loan,0,Otros
0228b25f06,paid,0,Educacion
167dfd3e83,paid,0,Educacion
263123cccb,paid,2,Educacion
287c20d70e,paid,0,Educacion
3128cbbdcb,paid,3,Inversion
39069a08fb,paid,0,Inversion
61b594c342,paid,0,Inversion
6f2c0c25f6,paid,1,Educacion
7f2319d05c,paid,1,Educacion
888f44a0e9,paid,1,Educacion
9806b17a16,paid,3,Educacion
a3530889f3,paid,0,Personal
ba4a1404a3,paid,0,Otros
cb17fc2c4b,paid,1,Otros
cef96b953e,paid,3,Otros
d4f301f042,paid,0,Otros
d5ad252482,paid,0,Personal
dd47899705,paid,0,Otros
e1c7326d1f,paid,2,Inversion
e21e4690b2,paid,0,Otros
e285a72744,paid,0,Educacion
e49147cbe7,paid,0,Educacion
e88d366eb7,paid,0,Otros
ecd3a0a2e2,loan,0,Inversion
0e84b8e40d,paid,0,Inversion
1a8df0bdbb,paid,2,Otros
1d1706cac9,paid,0,Otros
2032f73786,paid,3,Inversion
2a163b7207,loan,1,Educacion
2d57e98e7e,loan,0,Personal
2de47d35c2,loan,0,Otros
a46a9e7237,paid,0,Educacion
c25a9eb395,paid,1,Personal
cef8512989,paid,1,Otros
cf73f49688,paid,0,Personal
d3c2df8b08,paid,2,Educacion
e60c748ff2,paid,3,Educacion
278fed49b9,paid,0,Educacion
3345f0b006,paid,0,Inversion
39c933542f,paid,2,Educacion
45ba012d3e,loan,0,Otros
9e8a177283,paid,0,Personal
aabd7b2b8d,paid,3,Otros
b61a18b88e,paid,1,Educacion
b8bd5544c7,paid,0,Educacion
c896f9d5c3,loan,1,Personal
fdf53b360e,loan,0,Otros
0a40aa9caa,paid,2,Inversion
0dce88da6e,paid,0,Educacion
41501002fc,paid,0,Educacion
58644af0e7,paid,1,Otros
73b280172d,paid,3,Personal
8c9506f8fe,paid,0,Otros
94603ea85d,loan,2,Otros
b531b2477a,paid,0,Educacion
230c299ee5,paid,2,Inversion
2f845d5044,loan,0,Otros
9eccf6e9ef,paid,0,Educacion
b8cefd31a2,paid,3,Educacion
d1c2166e6a,paid,0,Inversion
d4897831f3,paid,0,Educacion
49f99100a9,paid,1,Personal
8cd8307a69,paid,2,Otros
f3f898f942,paid,1,Educacion
6416dae87f,paid,1,Personal
a589c0c3cd,paid,1,Educacion
b6f1508a23,paid,0,Educacion
4393499876,paid,2,Educacion
479493ebd2,paid,0,Otros
decd3324b5,paid,0,Otros
0876b0bdb0,loan,3,Otros
d836857d37,loan,0,Otros
daafbbcf40,paid,0,Inversion
e377fbdae0,paid,1,Personal
f2d677634f,paid,1,Otros
11562fca81,paid,1,Inversion
20062f1501,paid,2,Personal
3fe85c8a09,loan,0,Inversion
d586c4f9ce,loan,0,Educacion
e10676aade,paid,0,Otros
e695e27a14,loan,1,Educacion
e77f272d2b,paid,1,Personal
ec4de1f72e,paid,1,Inversion
04ad142e7a,paid,1,Personal
0b6c5f8ea3,paid,0,Otros
0d2e12203d,paid,0,Otros
135a1c7dcb,paid,1,Inversion
175da7dab4,paid,0,Personal
2564fed693,paid,0,Educacion
4c9cca407f,paid,3,Educacion
63c3552dc0,loan,0,Educacion
68345125cd,paid,1,Otros
7c35b99c51,paid,1,Personal
8994b5753c,paid,0,Otros
93d664a9a1,paid,0,Personal
d53b597cbf,paid,3,Educacion
f179bce8bf,paid,0,Otros
f4cb5e65f7,paid,2,Educacion
21a71ebdb4,paid,3,Otros
357f2ff384,paid,0,Personal
391ce08bfc,paid,0,Educacion
5237e93939,paid,1,Otros
6cebe459c4,paid,3,Personal
dac1694edb,paid,0,Otros
e8a595c631,paid,0,Otros
03b1a6df8b,loan,3,Inversion
9.87E+20,paid,1,Otros
099a1225f4,paid,0,Educacion
1204d9dbd2,paid,0,Inversion
21673ff6d6,paid,0,Educacion
37316ce93f,loan,0,Inversion
47d00563ec,paid,1,Personal
5a6f11fffb,paid,0,Personal
845fb20bae,paid,0,Otros
94ba15b69e,paid,0,Educacion
a07a45e554,paid,3,Educacion
bd92d21108,loan,0,Otros
ca0a94f300,paid,1,Otros
d980ee7c9d,loan,3,Otros
fe88832296,paid,2,Educacion
2001947f45,paid,0,Inversion
2493773c67,paid,0,Educacion
250d23be4b,paid,1,Educacion
8b1c12dec9,paid,1,Educacion
a049f92b90,paid,1,Educacion
b78bc0beab,paid,1,Otros
c9b59c3be4,paid,0,Educacion
1.57E+95,paid,1,Otros
672f0c1797,paid,0,Educacion
80f235ef3f,paid,1,Educacion
a9bef0c8f3,paid,0,Otros
c6fcd9736d,paid,0,Educacion
da7974f2a7,paid,3,Educacion
edfea9b988,paid,0,Educacion
f92230b421,paid,0,Educacion
008a854120,paid,0,Educacion
0e3a0c30e5,loan,0,Otros
1e34d2eef4,paid,0,Educacion
49588abe4c,loan,0,Otros
4c2e92943b,paid,3,Personal
50868ba6b5,paid,0,Educacion
5286a0f095,paid,1,Inversion
569f545f0c,paid,0,Inversion
837a582b32,paid,3,Inversion
8ee05526e8,paid,0,Otros
a22d07f65e,paid,2,Educacion
a65afa5880,paid,1,Educacion
acbbbf029d,loan,1,Inversion
af04d78b21,paid,0,Personal
cbc059b362,paid,2,Personal
e60e17f5f4,paid,0,Educacion
e7b435acd1,paid,0,Personal
e9e2183a99,paid,0,Educacion
f47110ebd7,paid,3,Educacion
054c9cf823,paid,1,Inversion
1679009aed,paid,1,Educacion
1b9290427c,paid,1,Personal
201a06af3a,paid,1,Inversion
25adc65f5c,paid,1,Inversion
26688cec36,loan,0,Educacion
44c7176353,paid,0,Personal
5d5eb77a5b,paid,0,Otros
909264c2e7,paid,0,Personal
a78a018ebd,paid,2,Inversion
1ed7f6ea27,paid,0,Inversion
51a7b9b184,paid,2,Educacion
6056aa4ebc,loan,3,Otros
f6b68fbe8a,paid,0,Educacion
fd8a9ae590,paid,1,Educacion
1e2dfd4923,paid,1,Otros
25473ad8d1,paid,1,Personal
91901e838f,paid,0,Educacion
a88b8a2c51,loan,0,Educacion
b4f08805ee,paid,0,Inversion
f32026e674,paid,0,Educacion
fa809ff39a,paid,3,Inversion
215080f589,paid,2,Otros
33603ed374,loan,0,Otros
455627d8d8,paid,0,Inversion
69bd387e2b,paid,0,Otros
896e6b78d1,loan,3,Inversion
8a6e82e387,paid,1,Inversion
968465381a,paid,1,Inversion
b9c53201f3,paid,0,Inversion
c66b1ba16c,paid,1,Personal
8c9ccb5fc1,paid,2,Inversion
0ab96baf77,paid,0,Personal
2646d7c6f4,paid,0,Inversion
eb81ec274f,paid,1,Educacion
1d8ed4af1e,paid,0,Otros
dda0ff8b5e,loan,0,Inversion
e8f928dd80,loan,0,Otros
631d2d20f4,paid,0,Personal
76bc887596,paid,0,Educacion
344ab8e0eb,paid,0,Educacion
a667a68f55,paid,3,Inversion
c2879f47d1,paid,2,Otros
9efcec250c,paid,0,Educacion
b39388fd45,paid,0,Personal
c6b8f876a8,paid,1,Educacion
da2ae42473,paid,0,Personal
e84a759fb8,paid,3,Otros
ed4c7fe878,paid,0,Personal
f248722a95,paid,1,Educacion
fca2fd533d,loan,0,Personal
3386628c53,paid,0,Educacion
740eb18087,paid,0,Educacion
81c1f1b19d,paid,0,Inversion
a1030c1413,paid,0,Educacion
b8d269e351,paid,0,Educacion
c44241a605,paid,2,Educacion
d2b2cc8c3a,paid,1,Inversion
e7e4d09f80,paid,3,Educacion
1854907605,paid,0,Personal
5e1daefb0a,paid,0,Educacion
a9982f99ad,paid,0,Educacion
caf255a0c8,paid,1,Inversion
d1f4c094e4,loan,3,Otros
ee1c20de1e,paid,2,Otros
f58cbf0450,paid,3,Educacion
22cd09f089,paid,0,Educacion
2fb7f1b05d,paid,0,Educacion
51dcdae1e8,paid,0,Otros
5eb3b7df04,loan,0,Otros
886c53b842,paid,0,Otros
e545bb636d,paid,0,Educacion
f8ebcb7cc8,paid,1,Personal
2fd7f0628b,paid,0,Otros
34a16ecf01,paid,1,Educacion
703a557ff1,paid,0,Educacion
8689c6c77f,loan,1,Otros
a3c3dc0f17,paid,1,Inversion
b688d981ca,paid,1,Inversion
d1e089b069,paid,0,Educacion
d9fb1b4c1c,paid,2,Educacion
e785e0bfa9,loan,1,Otros
0ddaf3100c,paid,0,Inversion
1234ab0ab9,loan,0,Otros
15237cc6d9,paid,0,Personal
6450da975d,paid,1,Inversion
742274460d,paid,0,Otros
ac7ddc875c,paid,3,Otros
b47a8efdcd,paid,0,Otros
b6d5c2625a,paid,2,Personal
ca050a153d,paid,1,Educacion
cc64162cbd,paid,0,Inversion
d1c4d73045,paid,1,Educacion
5ecd33c644,loan,0,Otros
6428166625,paid,0,Otros
e095a21b37,paid,0,Educacion
e2258c04b0,paid,3,Inversion
f179723287,paid,0,Educacion
0031c2c61a,paid,1,Inversion
188643c450,paid,2,Educacion
2bff65e73f,paid,2,Otros
5f9aa01aab,paid,1,Otros
7d27a32c9d,loan,1,Otros
80f69b9ba4,paid,0,Inversion
a3cc5eaee7,paid,0,Personal
bdc9bb02b4,paid,0,Educacion
cc4422aecb,paid,2,Inversion
ed74ff0519,paid,3,Educacion
109c3c2f99,paid,0,Otros
44eaf82025,paid,0,Educacion
801ee9103e,loan,0,Otros
a007c9f52f,paid,0,Otros
d87c1f35f0,loan,0,Educacion
2e70654fd6,paid,1,Otros
48160516ca,paid,2,Otros
6600c39f13,paid,0,Educacion
a8d20a0884,paid,1,Educacion
acd87493af,loan,0,Otros
55eeba77ac,paid,0,Personal
08d013a327,paid,3,Otros
9e9163cc74,paid,1,Educacion
bfcf21daa3,loan,0,Inversion
3a33a5bff0,paid,1,Educacion
e6d811cd7c,paid,0,Educacion
4c495b492a,paid,3,Otros
648f7e6fa6,paid,1,Personal
6fb18f86e3,loan,0,Otros
ef225b7784,loan,2,Otros
5e3068c48b,loan,0,Otros
fd270db114,paid,1,Otros
1094cce484,loan,0,Educacion
daf74e5604,loan,3,Inversion
f19bfe7ed5,paid,2,Educacion
37426f8ef5,paid,0,Otros
585b35bf0e,paid,0,Personal
8c3d7e811e,paid,1,Educacion
de06fd95d7,paid,0,Educacion
19e0f55333,paid,0,Educacion
389138bd22,paid,0,Inversion
3d55ac4185,paid,2,Otros
4561d650c4,paid,1,Inversion
798fb51a8e,paid,1,Educacion
aa9229ce72,paid,0,Inversion
b3b5679c20,paid,3,Inversion
bdba7dd285,paid,2,Personal
cb9c9ccdf3,paid,0,Personal
d526a436ef,paid,2,Educacion
e3e23b5eba,paid,1,Educacion
e844a1ae2e,paid,0,Educacion
f2063447eb,paid,0,Personal
1c07b79001,paid,1,Personal
23d54e1a0e,paid,1,Educacion
2cb771beab,paid,3,Educacion
33f1caf415,paid,1,Inversion
361876d872,paid,0,Otros
5bfcf4b20a,paid,1,Educacion
90aeb6da59,paid,0,Educacion
96b6d06647,paid,3,Otros
ad7e651e6d,paid,2,Educacion
b03537d744,paid,1,Educacion
de60f591fb,paid,0,Educacion
e52bdc0e53,paid,0,Educacion
f6b97d80a8,paid,3,Educacion
fac479d6a1,paid,1,Personal
fbef465dcb,paid,1,Personal
ffcd173b30,paid,0,Educacion
16395e960d,paid,1,Otros
199511d50e,paid,1,Inversion
19f0bd70ad,paid,3,Personal
33a84a8d3b,paid,0,Educacion
46f671ff56,paid,2,Educacion
52788e92e8,paid,3,Educacion
536103591f,loan,0,Inversion
6.91E+179,paid,2,Inversion
70b782c551,paid,1,Otros
82377f95ae,paid,0,Educacion
8aa98c4858,paid,2,Educacion
8f0f95f773,paid,1,Educacion
95e582535e,paid,0,Educacion
9e024dff36,paid,3,Educacion
a01f3e935a,paid,3,Educacion
a6c9cda9c9,paid,0,Educacion
bf9e8bb519,paid,0,Educacion
c8965ad698,paid,0,Personal
d1a1852143,loan,0,Inversion
fc5c26b233,paid,1,Inversion
fd40c5c47e,paid,0,Personal
0047683efe,paid,0,Inversion
0bd3d0ecd9,paid,1,Inversion
1bc8780613,loan,2,Otros
27ab820375,paid,2,Educacion
2accbe6989,paid,3,Personal
4fc6d5a481,paid,1,Personal
5db427fb8b,paid,0,Educacion
62f347ac83,loan,0,Otros
708d6bbb5b,paid,0,Inversion
860860b053,paid,1,Educacion
875d1b3202,paid,0,Otros
a9820d2e4c,paid,0,Otros
c960f475f1,paid,1,Educacion
cebc06a821,paid,2,Educacion
da1803319a,paid,0,Inversion
e582864152,paid,1,Inversion
f1e59ec4b3,paid,0,Otros
f5d7bf2b45,paid,0,Personal
fd16e962be,paid,0,Inversion
07c8f657b2,paid,0,Educacion
16fec74e80,paid,2,Educacion
3677725d39,paid,0,Otros
549c671ef1,paid,0,Educacion
571490ddb9,paid,0,Educacion
5d33b0d6a6,paid,1,Otros
5e395b9a99,paid,0,Educacion
65532d5c26,paid,2,Educacion
85d8bc7be1,paid,0,Personal
8a7a62c584,paid,0,Inversion
9552ae9d26,paid,2,Educacion
abf2897ca2,paid,2,Educacion
bbbd066ec5,paid,1,Otros
c6133bf533,paid,2,Educacion
cb752ad7ca,paid,0,Educacion
e9accb1b6a,paid,1,Educacion
eec8c1df15,paid,0,Inversion
f3918e23e4,paid,2,Inversion
f51b89cd02,paid,1,Otros
06cf8c95c8,paid,0,Educacion
21330f5804,paid,0,Personal
4ba6fc7ae1,paid,2,Educacion
4e9d08ddf9,paid,1,Educacion
63aa07e0bc,paid,1,Otros
778699c723,paid,1,Otros
9f4b4ed49b,paid,0,Otros
adc3475b6e,paid,3,Educacion
d23e99ec4f,paid,0,Educacion
e3ccb607f1,paid,2,Inversion
ed0501ae4c,paid,3,Inversion
ee8918da57,paid,3,Personal
f24fa5d53c,paid,0,Inversion
1bb27672e0,paid,0,Inversion
2648d4e920,paid,0,Educacion
4a658b3f22,paid,2,Personal
6972ad922f,loan,0,Educacion
6a0fa65b20,paid,3,Inversion
6a34ab2c59,paid,2,Educacion
6b32070a20,paid,3,Educacion
7b7a17a690,paid,0,Personal
85d6f17548,paid,0,Otros
88f27fd339,paid,0,Otros
8c3cc132b4,paid,1,Educacion
8cca49fa90,paid,0,Inversion
922cd9e842,paid,0,Inversion
92f6ade778,paid,0,Otros
9508b664c1,paid,3,Inversion
9b92808342,paid,0,Educacion
9c08b2a581,paid,3,Personal
ac02e86f56,paid,2,Educacion
c77ca36dcb,paid,0,Otros
c9177cf708,paid,0,Inversion
c9f8fa7b28,paid,0,Educacion
d32360474f,paid,1,Educacion
d662a8fab8,paid,3,Inversion
d96de15b20,paid,0,Educacion
f6fc8b8908,paid,0,Educacion
0a96cfab5b,loan,1,Inversion
21b758d2b8,paid,0,Educacion
2e0df0831d,paid,3,Personal
36188d812f,paid,0,Personal
4be21e4071,paid,0,Otros
bbc92841d0,paid,0,Inversion
bd1e481b06,paid,0,Inversion
c187838586,paid,1,Otros
c67af439ed,loan,3,Otros
d7320534e3,paid,0,Educacion
de4574034e,paid,0,Personal
ec496bce8e,paid,1,Otros
0ab2b627e1,paid,0,Personal
0e8830f0d7,paid,1,Personal
254515e4fd,paid,0,Educacion
337c781b71,paid,1,Inversion
524cc5c67e,paid,2,Inversion
81cafb07e9,paid,1,Personal
8fded51a4b,paid,3,Educacion
9d35a92259,paid,0,Educacion
a8e9b3f6c0,paid,0,Inversion
b18e24e7f6,paid,3,Otros
bb41501442,paid,0,Inversion
eee1a7bbb7,paid,3,Educacion
f346d12879,paid,0,Inversion
f7a33451a9,paid,0,Inversion
0b6c581c57,paid,0,Educacion
1021c289c7,paid,1,Educacion
10694ad4cc,paid,1,Otros
117ba08dfa,paid,1,Educacion
18842f9d9c,paid,0,Personal
203a13e534,loan,0,Otros
23befd1b54,paid,1,Personal
36ac91526f,paid,2,Educacion
4d5c820fe7,loan,0,Otros
526cc20c44,paid,2,Otros
570b5cbef1,paid,0,Educacion
76d457b8d9,paid,0,Personal
826544e754,paid,0,Educacion
8a03f0d142,paid,0,Personal
97c8c4551c,loan,1,Otros
ac7458a66b,paid,0,Inversion
b0ed95c8ef,paid,0,Otros
b8d13e7883,paid,3,Otros
bf4935a8e2,paid,0,Otros
c051f7e339,paid,2,Personal
d05099e0ff,paid,2,Educacion
dec20c8069,paid,2,Personal
e76caac32b,paid,3,Otros
27d6c0df7a,paid,3,Otros
2c38585d42,paid,3,Personal
7387910468,paid,0,Educacion
76da1272c4,paid,0,Otros
7a388ba401,paid,0,Inversion
8fae833453,paid,0,Inversion
95857548a2,paid,0,Otros
a88820cad1,loan,2,Otros
bf0453a9ce,paid,3,Educacion
ffd68a2454,paid,2,Personal
0d59e39f8c,loan,3,Educacion
1.00E+36,paid,0,Otros
160efe6aca,paid,1,Educacion
1df394066e,paid,0,Inversion
5279cd7539,paid,1,Inversion
838f46eb6a,paid,0,Inversion
d8f7d44ca0,paid,0,Otros
dd2b509688,paid,0,Otros
dd902a0197,paid,1,Otros
e15f5d0fee,paid,1,Inversion
08b2cfd9e0,paid,0,Educacion
90ce4cc92a,paid,2,Inversion
a21e55a602,paid,1,Personal
d66892f27a,paid,0,Educacion
06b045e108,paid,0,Personal
1ceb6c4ba6,paid,2,Personal
4443838608,loan,0,Educacion
0e5de7ad9e,paid,0,Educacion
9213fd930f,paid,1,Otros
11ea6f4a54,paid,1,Otros
63dbdb6daf,paid,0,Otros
69044a0f10,paid,0,Inversion
856a6a5fce,paid,0,Educacion
899a6085b1,paid,3,Inversion
c4183d801c,paid,0,Educacion
d829cfaabb,paid,2,Inversion
1041291e5a,paid,1,Inversion
1c937077e8,paid,0,Educacion
27aff42e1d,paid,0,Otros
81a94e5516,paid,1,Otros
8754ff9efa,paid,1,Educacion
a8ca465c97,paid,0,Otros
aee40a50ea,paid,2,Otros
b2d0bb0e16,paid,2,Educacion
c01a7117b3,paid,0,Otros
c906342691,paid,2,Inversion
e1fc15433e,paid,2,Inversion
f35c25bb20,paid,0,Otros
1e8cbfbd07,paid,0,Personal
1ecbc40a11,paid,1,Personal
3a90212f38,paid,0,Inversion
4143f407d5,paid,3,Educacion
659c4872da,paid,0,Inversion
7bc6e34d77,loan,0,Otros
8b69e94330,paid,0,Educacion
92dffcdc38,paid,0,Otros
a3c3cf6962,paid,1,Otros
ba93dfd5ea,paid,1,Educacion
c0d755a68d,paid,2,Educacion
019738f6f9,paid,0,Otros
21d585b9d8,paid,1,Personal
21fa012c6a,paid,3,Inversion
52bfafa04d,paid,0,Inversion
605666e3e0,paid,1,Inversion
a738f0d96d,paid,3,Educacion
c9f0911d58,paid,1,Educacion
f33b5e006d,loan,3,Personal
f54f727bf4,paid,1,Otros
004277d5ff,paid,1,Educacion
09efa7f6ce,paid,3,Educacion
1ca7f26d79,loan,0,Otros
2ad6053292,paid,1,Inversion
4814668bff,paid,0,Inversion
520a869ae2,paid,0,Educacion
616c4d668a,paid,0,Educacion
887dadd69f,paid,3,Otros
9695efcaa1,paid,0,Educacion
9986603214,paid,0,Inversion
b92940fb6b,loan,1,Inversion
dc6fc8f5a5,paid,0,Educacion
f00c4cdd80,paid,2,Otros
089caca379,paid,0,Otros
22dbdb00a8,paid,0,Educacion
28116c594f,loan,2,Educacion
342dc4e10a,paid,0,Educacion
3d0b56533e,paid,0,Personal
41a5840e7c,paid,0,Personal
42e2915a9b,loan,1,Otros
68edc193b8,loan,3,Inversion
75fe416a01,paid,0,Otros
9651d72863,paid,3,Educacion
a450e228a7,paid,1,Personal
a7276d9cc6,paid,0,Inversion
a9ecdfbff4,paid,0,Personal
b8679d3f19,loan,1,Otros
